Date,Company,Ticker,Open,High,Low,Close,Adj Close,Volume
2025-04-16,LG Energy Solution,373220.KS,350000.0,353000.0,341500.0,343000.0,343000.0,155592.0
2025-04-17,LG Energy Solution,373220.KS,341500.0,346500.0,334500.0,342500.0,342500.0,136846.0
2025-04-18,LG Energy Solution,373220.KS,344000.0,345000.0,337500.0,338000.0,338000.0,70190.0
2025-04-21,LG Energy Solution,373220.KS,337000.0,340500.0,332000.0,332500.0,332500.0,78331.0
2025-04-22,LG Energy Solution,373220.KS,332000.0,337000.0,329000.0,332000.0,332000.0,98130.0
2025-04-23,LG Energy Solution,373220.KS,339000.0,349500.0,338500.0,349000.0,349000.0,231174.0
2025-04-24,LG Energy Solution,373220.KS,349500.0,350000.0,339000.0,341500.0,341500.0,167826.0
2025-04-25,LG Energy Solution,373220.KS,347500.0,347500.0,340000.0,343500.0,343500.0,104822.0
2025-04-28,LG Energy Solution,373220.KS,349500.0,349500.0,343000.0,346000.0,346000.0,132948.0
2025-04-29,LG Energy Solution,373220.KS,346500.0,350000.0,343500.0,350000.0,350000.0,154760.0
2025-04-30,LG Energy Solution,373220.KS,347500.0,348500.0,323000.0,324500.0,324500.0,471209.0
2025-05-02,LG Energy Solution,373220.KS,325000.0,327500.0,320500.0,320500.0,320500.0,202479.0
2025-05-07,LG Energy Solution,373220.KS,322000.0,324500.0,319000.0,322500.0,322500.0,217160.0
2025-05-08,LG Energy Solution,373220.KS,322000.0,329000.0,319500.0,327500.0,327500.0,384939.0
2025-05-09,LG Energy Solution,373220.KS,327500.0,327500.0,317500.0,318000.0,318000.0,252119.0
2025-05-12,LG Energy Solution,373220.KS,320500.0,322000.0,318000.0,321500.0,321500.0,133817.0
2025-05-13,LG Energy Solution,373220.KS,323500.0,323500.0,310500.0,312000.0,312000.0,286158.0
2025-05-14,LG Energy Solution,373220.KS,313000.0,315000.0,306000.0,313500.0,313500.0,223695.0
2025-05-15,LG Energy Solution,373220.KS,313500.0,321000.0,306500.0,307000.0,307000.0,316371.0
2025-05-16,LG Energy Solution,373220.KS,305000.0,307000.0,290000.0,290500.0,290500.0,583328.0
2025-05-19,LG Energy Solution,373220.KS,291500.0,297000.0,290500.0,291500.0,291500.0,158255.0
2025-05-20,LG Energy Solution,373220.KS,292000.0,293000.0,278000.0,279500.0,279500.0,445299.0
2025-05-21,LG Energy Solution,373220.KS,278500.0,285000.0,277500.0,277500.0,277500.0,179424.0
2025-05-22,LG Energy Solution,373220.KS,277000.0,284000.0,268000.0,274500.0,274500.0,331567.0
2025-05-23,LG Energy Solution,373220.KS,276500.0,277000.0,266000.0,268000.0,268000.0,213740.0
2025-05-26,LG Energy Solution,373220.KS,268500.0,280000.0,268500.0,278000.0,278000.0,205921.0
2025-05-27,LG Energy Solution,373220.KS,275500.0,276500.0,268500.0,272500.0,272500.0,149335.0
2025-05-28,LG Energy Solution,373220.KS,276500.0,290000.0,272500.0,289000.0,289000.0,395192.0
2025-05-29,LG Energy Solution,373220.KS,289000.0,291000.0,283000.0,288000.0,288000.0,189663.0
2025-05-30,LG Energy Solution,373220.KS,286000.0,290000.0,283500.0,286000.0,286000.0,224384.0
2025-06-02,LG Energy Solution,373220.KS,290500.0,291500.0,281500.0,284500.0,284500.0,174819.0
2025-06-04,LG Energy Solution,373220.KS,288000.0,293000.0,286000.0,288500.0,288500.0,214348.0
2025-06-05,LG Energy Solution,373220.KS,287500.0,295000.0,284500.0,291000.0,291000.0,207656.0
2025-06-09,LG Energy Solution,373220.KS,291500.0,291500.0,280500.0,285000.0,285000.0,297462.0
2025-06-10,LG Energy Solution,373220.KS,286500.0,292000.0,285000.0,288500.0,288500.0,213404.0
2025-06-11,LG Energy Solution,373220.KS,291000.0,296000.0,289000.0,292500.0,292500.0,278005.0
2025-06-12,LG Energy Solution,373220.KS,292500.0,304000.0,291000.0,304000.0,304000.0,555229.0
2025-06-13,LG Energy Solution,373220.KS,300000.0,300000.0,290000.0,296000.0,296000.0,325863.0
2025-06-16,LG Energy Solution,373220.KS,292000.0,293500.0,288000.0,293000.0,293000.0,192457.0
2025-06-17,LG Energy Solution,373220.KS,298000.0,301500.0,292000.0,294000.0,294000.0,243494.0
2025-06-18,LG Energy Solution,373220.KS,291500.0,296500.0,290500.0,292000.0,292000.0,193404.0
2025-06-19,LG Energy Solution,373220.KS,293500.0,294000.0,289000.0,291000.0,291000.0,146199.0
2025-06-20,LG Energy Solution,373220.KS,291000.0,306000.0,289500.0,305000.0,305000.0,498474.0
2025-06-23,LG Energy Solution,373220.KS,298500.0,300000.0,291000.0,294000.0,294000.0,193331.0
2025-06-24,LG Energy Solution,373220.KS,299500.0,306000.0,298000.0,300500.0,300500.0,275626.0
2025-06-25,LG Energy Solution,373220.KS,301500.0,301500.0,295000.0,298000.0,298000.0,185031.0
2025-06-26,LG Energy Solution,373220.KS,299000.0,300500.0,294500.0,297000.0,297000.0,162439.0
2025-06-27,LG Energy Solution,373220.KS,297500.0,297500.0,287000.0,288000.0,288000.0,219699.0
2025-06-30,LG Energy Solution,373220.KS,290000.0,297500.0,290000.0,297000.0,297000.0,209821.0
2025-07-01,LG Energy Solution,373220.KS,296500.0,300000.0,292500.0,297500.0,297500.0,226370.0
2025-07-02,LG Energy Solution,373220.KS,295500.0,303000.0,291500.0,302500.0,302500.0,292735.0
2025-07-03,LG Energy Solution,373220.KS,304500.0,325000.0,303000.0,318500.0,318500.0,640510.0
2025-07-04,LG Energy Solution,373220.KS,313000.0,314500.0,307000.0,310500.0,310500.0,237717.0
2025-07-07,LG Energy Solution,373220.KS,327500.0,331000.0,306500.0,315000.0,315000.0,610772.0
2025-07-08,LG Energy Solution,373220.KS,314000.0,318500.0,305000.0,307000.0,307000.0,325080.0
2025-07-09,LG Energy Solution,373220.KS,310000.0,316000.0,302000.0,305000.0,305000.0,246419.0
2025-07-10,LG Energy Solution,373220.KS,309500.0,318000.0,307000.0,318000.0,318000.0,583717.0
2025-07-11,LG Energy Solution,373220.KS,316000.0,326000.0,315000.0,321500.0,321500.0,390914.0
2025-07-14,LG Energy Solution,373220.KS,321000.0,321000.0,313500.0,315000.0,315000.0,191507.0
2025-07-15,LG Energy Solution,373220.KS,317000.0,319000.0,314500.0,316500.0,316500.0,137843.0
2025-07-16,LG Energy Solution,373220.KS,315000.0,315500.0,310500.0,311000.0,311000.0,155707.0
2025-07-17,LG Energy Solution,373220.KS,314500.0,318500.0,310500.0,317000.0,317000.0,146499.0
2025-07-18,LG Energy Solution,373220.KS,317000.0,323000.0,317000.0,322500.0,322500.0,281309.0
2025-07-21,LG Energy Solution,373220.KS,324500.0,333000.0,320000.0,331000.0,331000.0,329882.0
2025-07-22,LG Energy Solution,373220.KS,333000.0,341500.0,330000.0,333500.0,333500.0,298394.0
2025-07-23,LG Energy Solution,373220.KS,337500.0,339500.0,330000.0,336500.0,336500.0,177219.0
2025-07-24,LG Energy Solution,373220.KS,340500.0,370000.0,340000.0,368000.0,368000.0,1038021.0
2025-07-25,LG Energy Solution,373220.KS,363500.0,366500.0,356500.0,363500.0,363500.0,379275.0
2025-07-28,LG Energy Solution,373220.KS,369500.0,384000.0,369500.0,380500.0,380500.0,716214.0
2025-07-29,LG Energy Solution,373220.KS,373000.0,394500.0,370000.0,392000.0,392000.0,623554.0
2025-07-30,LG Energy Solution,373220.KS,390500.0,397000.0,382500.0,393000.0,393000.0,676449.0
2025-07-31,LG Energy Solution,373220.KS,400500.0,403000.0,377000.0,382500.0,382500.0,694580.0
2025-08-01,LG Energy Solution,373220.KS,382500.0,385000.0,371500.0,373000.0,373000.0,339780.0
2025-08-04,LG Energy Solution,373220.KS,379000.0,381000.0,369000.0,375500.0,375500.0,299735.0
2025-08-05,LG Energy Solution,373220.KS,380500.0,393500.0,380000.0,386500.0,386500.0,457186.0
2025-08-06,LG Energy Solution,373220.KS,382500.0,391000.0,379500.0,384000.0,384000.0,308979.0
2025-08-07,LG Energy Solution,373220.KS,387000.0,390000.0,380500.0,386500.0,386500.0,208461.0
2025-08-08,LG Energy Solution,373220.KS,385000.0,385500.0,374000.0,378500.0,378500.0,268294.0
2025-08-11,LG Energy Solution,373220.KS,382500.0,390000.0,380000.0,389000.0,389000.0,317685.0
2025-08-12,LG Energy Solution,373220.KS,384500.0,394500.0,382500.0,388500.0,388500.0,199075.0
2025-08-13,LG Energy Solution,373220.KS,392500.0,392500.0,383000.0,389500.0,389500.0,161247.0
2025-08-14,LG Energy Solution,373220.KS,391000.0,399500.0,391000.0,394000.0,394000.0,316057.0
2025-08-18,LG Energy Solution,373220.KS,392000.0,393000.0,382500.0,383000.0,383000.0,187924.0
2025-08-19,LG Energy Solution,373220.KS,384000.0,386500.0,378000.0,384000.0,384000.0,108072.0
2025-08-20,LG Energy Solution,373220.KS,378500.0,383500.0,375000.0,377500.0,377500.0,149517.0
2025-08-21,LG Energy Solution,373220.KS,379000.0,382000.0,371000.0,372500.0,372500.0,166077.0
2025-08-22,LG Energy Solution,373220.KS,373000.0,376000.0,365000.0,367500.0,367500.0,168692.0
2025-08-25,LG Energy Solution,373220.KS,373000.0,380000.0,371000.0,380000.0,380000.0,131387.0
2025-08-26,LG Energy Solution,373220.KS,377500.0,386000.0,377500.0,381000.0,381000.0,167140.0
2025-08-27,LG Energy Solution,373220.KS,382500.0,382500.0,372000.0,373500.0,373500.0,146277.0
2025-08-28,LG Energy Solution,373220.KS,374500.0,377000.0,363000.0,364000.0,364000.0,166059.0
2025-08-29,LG Energy Solution,373220.KS,367000.0,367000.0,351500.0,352000.0,352000.0,285675.0
2025-09-01,LG Energy Solution,373220.KS,352000.0,353500.0,345000.0,349000.0,349000.0,122899.0
2025-09-02,LG Energy Solution,373220.KS,349500.0,351500.0,345000.0,350000.0,350000.0,144808.0
2025-09-03,LG Energy Solution,373220.KS,353500.0,359500.0,347000.0,348500.0,348500.0,222771.0
2025-09-04,LG Energy Solution,373220.KS,365500.0,365500.0,350000.0,351000.0,351000.0,381451.0
2025-09-05,LG Energy Solution,373220.KS,350500.0,351000.0,342000.0,343000.0,343000.0,199629.0
2025-09-08,LG Energy Solution,373220.KS,337000.0,345500.0,336500.0,343500.0,343500.0,185815.0
2025-09-09,LG Energy Solution,373220.KS,344500.0,349000.0,341500.0,347000.0,347000.0,169345.0
2025-09-10,LG Energy Solution,373220.KS,347500.0,347500.0,339500.0,340500.0,340500.0,246196.0
2025-09-11,LG Energy Solution,373220.KS,347500.0,353000.0,344000.0,350000.0,350000.0,381294.0
2025-09-12,LG Energy Solution,373220.KS,354500.0,356500.0,350500.0,355500.0,355500.0,292617.0
2025-09-15,LG Energy Solution,373220.KS,356000.0,359000.0,352500.0,355500.0,355500.0,211120.0
2025-09-16,LG Energy Solution,373220.KS,357000.0,359000.0,346500.0,349500.0,349500.0,293554.0
2025-09-17,LG Energy Solution,373220.KS,351000.0,356000.0,348000.0,350000.0,350000.0,184541.0
2025-09-18,LG Energy Solution,373220.KS,351500.0,354500.0,347000.0,350500.0,350500.0,173795.0
2025-09-19,LG Energy Solution,373220.KS,,,,,,
2025-09-22,LG Energy Solution,373220.KS,350000.0,355000.0,348000.0,349000.0,349000.0,137479.0
2025-09-23,LG Energy Solution,373220.KS,348500.0,357000.0,347000.0,357000.0,357000.0,177389.0
2025-09-24,LG Energy Solution,373220.KS,358500.0,361500.0,346500.0,348000.0,348000.0,185199.0
2025-09-25,LG Energy Solution,373220.KS,349500.0,363000.0,345500.0,361500.0,361500.0,297003.0
2025-09-26,LG Energy Solution,373220.KS,356000.0,356000.0,349000.0,349000.0,349000.0,122326.0
2025-09-29,LG Energy Solution,373220.KS,350500.0,353500.0,349000.0,351500.0,351500.0,134044.0
2025-09-30,LG Energy Solution,373220.KS,348500.0,355000.0,346500.0,347500.0,347500.0,138045.0
2025-10-01,LG Energy Solution,373220.KS,349000.0,351000.0,341000.0,347500.0,347500.0,141477.0
2025-10-02,LG Energy Solution,373220.KS,350000.0,399000.0,347500.0,399000.0,399000.0,644612.0
2025-10-10,LG Energy Solution,373220.KS,367500.0,367500.0,352500.0,359500.0,359500.0,541859.0
2025-10-13,LG Energy Solution,373220.KS,363500.0,366500.0,352500.0,360000.0,360000.0,378056.0
2025-10-14,LG Energy Solution,373220.KS,361000.0,389500.0,361000.0,385000.0,385000.0,859960.0
2025-10-15,LG Energy Solution,373220.KS,384000.0,387500.0,375000.0,386500.0,386500.0,320758.0
2025-10-16,LG Energy Solution,373220.KS,385500.0,421000.0,385500.0,420500.0,420500.0,874761.0
2025-10-17,LG Energy Solution,373220.KS,416000.0,443000.0,411500.0,434000.0,434000.0,946272.0
2025-10-20,LG Energy Solution,373220.KS,433000.0,435000.0,421000.0,432500.0,432500.0,382756.0
2025-10-21,LG Energy Solution,373220.KS,432500.0,449500.0,431000.0,437000.0,437000.0,462927.0
2025-10-22,LG Energy Solution,373220.KS,444000.0,458500.0,441000.0,454500.0,454500.0,608320.0
2025-10-23,LG Energy Solution,373220.KS,451000.0,457000.0,443000.0,447500.0,447500.0,300756.0
2025-10-24,LG Energy Solution,373220.KS,452000.0,496000.0,448500.0,492000.0,492000.0,976594.0
2025-10-27,LG Energy Solution,373220.KS,495000.0,499500.0,480000.0,495000.0,495000.0,599572.0
2025-10-28,LG Energy Solution,373220.KS,494500.0,510000.0,485500.0,510000.0,510000.0,560608.0
2025-10-29,LG Energy Solution,373220.KS,510000.0,527000.0,505000.0,514000.0,514000.0,439194.0
2025-10-30,LG Energy Solution,373220.KS,511000.0,522000.0,483000.0,486500.0,486500.0,728528.0
2025-10-31,LG Energy Solution,373220.KS,476500.0,491500.0,469500.0,473000.0,473000.0,499652.0
2025-11-03,LG Energy Solution,373220.KS,480000.0,480500.0,465500.0,475500.0,475500.0,337955.0
2025-11-04,LG Energy Solution,373220.KS,490000.0,492000.0,472000.0,473000.0,473000.0,397941.0
2025-11-05,LG Energy Solution,373220.KS,469000.0,472000.0,452000.0,464000.0,464000.0,443887.0
2025-11-06,LG Energy Solution,373220.KS,481500.0,495000.0,469500.0,470000.0,470000.0,600184.0
2025-11-07,LG Energy Solution,373220.KS,470000.0,481000.0,457000.0,463500.0,463500.0,279860.0
2025-11-10,LG Energy Solution,373220.KS,465500.0,470000.0,457500.0,465500.0,465500.0,244077.0
2025-11-11,LG Energy Solution,373220.KS,471500.0,490000.0,467500.0,473000.0,473000.0,396429.0
2025-11-12,LG Energy Solution,373220.KS,481500.0,481500.0,470500.0,475500.0,475500.0,258727.0
2025-11-13,LG Energy Solution,373220.KS,475000.0,491500.0,468000.0,484500.0,484500.0,617757.0
2025-11-14,LG Energy Solution,373220.KS,470000.0,480500.0,461000.0,463000.0,463000.0,282819.0
2025-11-17,LG Energy Solution,373220.KS,469000.0,469000.0,456000.0,463000.0,463000.0,157725.0
2025-11-18,LG Energy Solution,373220.KS,461000.0,465500.0,443000.0,443000.0,443000.0,291156.0
2025-11-19,LG Energy Solution,373220.KS,444000.0,446000.0,428500.0,437500.0,437500.0,249097.0
2025-11-20,LG Energy Solution,373220.KS,445500.0,449500.0,440500.0,441000.0,441000.0,156626.0
2025-11-21,LG Energy Solution,373220.KS,428000.0,432000.0,422500.0,425500.0,425500.0,242702.0
2025-11-24,LG Energy Solution,373220.KS,429500.0,429500.0,412000.0,412000.0,412000.0,438358.0
2025-11-25,LG Energy Solution,373220.KS,419500.0,419500.0,412000.0,413500.0,413500.0,240842.0
2025-11-26,LG Energy Solution,373220.KS,419000.0,436000.0,418500.0,435500.0,435500.0,415285.0
2025-11-27,LG Energy Solution,373220.KS,437000.0,444500.0,432500.0,438000.0,438000.0,363930.0
2025-11-28,LG Energy Solution,373220.KS,441500.0,442500.0,408000.0,408000.0,408000.0,712913.0
2025-12-01,LG Energy Solution,373220.KS,411500.0,417500.0,406000.0,413000.0,413000.0,286573.0
2025-12-02,LG Energy Solution,373220.KS,415000.0,416000.0,410000.0,415000.0,415000.0,200833.0
2025-12-03,LG Energy Solution,373220.KS,416000.0,424500.0,413500.0,418000.0,418000.0,231552.0
2025-12-04,LG Energy Solution,373220.KS,420500.0,422500.0,405500.0,410000.0,410000.0,381430.0
2025-12-05,LG Energy Solution,373220.KS,413500.0,427000.0,412500.0,426000.0,426000.0,438931.0
2025-12-08,LG Energy Solution,373220.KS,435500.0,455000.0,425000.0,451500.0,451500.0,593075.0
2025-12-09,LG Energy Solution,373220.KS,444000.0,451000.0,438500.0,443500.0,443500.0,232158.0
2025-12-10,LG Energy Solution,373220.KS,451000.0,452500.0,438500.0,441500.0,441500.0,204015.0
2025-12-11,LG Energy Solution,373220.KS,446000.0,446000.0,433000.0,446000.0,446000.0,715032.0
2025-12-12,LG Energy Solution,373220.KS,445000.0,446500.0,437500.0,445500.0,445500.0,215489.0
2025-12-15,LG Energy Solution,373220.KS,439000.0,449000.0,433500.0,442500.0,442500.0,192535.0
2025-12-16,LG Energy Solution,373220.KS,441000.0,441500.0,414000.0,418000.0,418000.0,397656.0
2025-12-17,LG Energy Solution,373220.KS,422500.0,425500.0,413000.0,415500.0,415500.0,265161.0
2025-12-18,LG Energy Solution,373220.KS,392000.0,393500.0,377000.0,378500.0,378500.0,720096.0
2025-12-19,LG Energy Solution,373220.KS,381000.0,381000.0,365500.0,379000.0,379000.0,641564.0
2025-12-22,LG Energy Solution,373220.KS,385000.0,391500.0,380000.0,389500.0,389500.0,297525.0
2025-12-23,LG Energy Solution,373220.KS,391000.0,392000.0,383500.0,388000.0,388000.0,184844.0
2025-12-24,LG Energy Solution,373220.KS,390500.0,398500.0,388000.0,390500.0,390500.0,173638.0
2025-12-26,LG Energy Solution,373220.KS,391500.0,391500.0,381000.0,383500.0,383500.0,206573.0
2025-12-29,LG Energy Solution,373220.KS,370000.0,381500.0,367000.0,380000.0,380000.0,348113.0
2025-12-30,LG Energy Solution,373220.KS,375000.0,375000.0,366000.0,368500.0,368500.0,344347.0
2025-01-02,Samsung Biologics,207940.KS,1460659.125,1463734.25,1420683.25,1436058.625,1436058.625,35714.0
2025-01-03,Samsung Biologics,207940.KS,1436058.625,1462196.625,1432983.5,1445283.75,1445283.75,28664.0
2025-01-06,Samsung Biologics,207940.KS,1445283.75,1457584.125,1432983.5,1454509.0,1454509.0,29158.0
2025-01-07,Samsung Biologics,207940.KS,1462196.625,1545223.625,1460659.125,1511397.875,1511397.875,98642.0
2025-01-08,Samsung Biologics,207940.KS,1523698.125,1554448.875,1520623.0,1549836.25,1549836.25,69690.0
2025-01-09,Samsung Biologics,207940.KS,1537536.0,1559061.5,1525235.625,1546761.125,1546761.125,32388.0
2025-01-10,Samsung Biologics,207940.KS,1539073.5,1568286.625,1535998.375,1537536.0,1537536.0,27528.0
2025-01-13,Samsung Biologics,207940.KS,1546761.125,1605187.5,1545223.625,1555986.375,1555986.375,47063.0
2025-01-14,Samsung Biologics,207940.KS,1612875.25,1632863.125,1565211.625,1574436.75,1574436.75,63716.0
2025-01-15,Samsung Biologics,207940.KS,1592887.25,1608262.625,1568286.625,1568286.625,1568286.625,46506.0
2025-01-16,Samsung Biologics,207940.KS,1579049.375,1619025.375,1579049.375,1602112.5,1602112.5,56042.0
2025-01-17,Samsung Biologics,207940.KS,1592887.25,1595962.25,1560599.0,1560599.0,1560599.0,31039.0
2025-01-20,Samsung Biologics,207940.KS,1571361.75,1583662.0,1557523.875,1560599.0,1560599.0,25263.0
2025-01-21,Samsung Biologics,207940.KS,1572899.25,1579049.375,1537536.0,1539073.5,1539073.5,29762.0
2025-01-22,Samsung Biologics,207940.KS,1554448.875,1594424.75,1545223.625,1559061.5,1559061.5,43429.0
2025-01-23,Samsung Biologics,207940.KS,1572899.25,1657463.75,1571361.75,1619025.375,1619025.375,104456.0
2025-01-24,Samsung Biologics,207940.KS,1648238.5,1678989.25,1634400.75,1671301.625,1671301.625,69477.0
2025-01-31,Samsung Biologics,207940.KS,1683601.875,1691289.5,1639013.375,1662076.375,1662076.375,53778.0
2025-02-03,Samsung Biologics,207940.KS,1640550.875,1683601.875,1592887.25,1683601.875,1683601.875,65788.0
2025-02-04,Samsung Biologics,207940.KS,1689752.0,1691289.5,1642088.375,1648238.5,1648238.5,65389.0
2025-02-05,Samsung Biologics,207940.KS,1649776.125,1677451.75,1632863.125,1668226.5,1668226.5,37991.0
2025-02-06,Samsung Biologics,207940.KS,1683601.875,1683601.875,1660538.875,1674376.625,1674376.625,30810.0
2025-02-07,Samsung Biologics,207940.KS,1675914.125,1791229.375,1671301.625,1783541.75,1783541.75,123718.0
2025-02-10,Samsung Biologics,207940.KS,1783541.75,1788154.25,1732803.0,1737415.625,1737415.625,63663.0
2025-02-11,Samsung Biologics,207940.KS,1737415.625,1825055.125,1737415.625,1805067.25,1805067.25,59391.0
2025-02-12,Samsung Biologics,207940.KS,1786616.75,1797379.5,1748178.375,1778929.125,1778929.125,55916.0
2025-02-13,Samsung Biologics,207940.KS,1789691.875,1823517.625,1769703.875,1812754.875,1812754.875,52024.0
2025-02-14,Samsung Biologics,207940.KS,1825055.125,1858881.0,1805067.25,1814292.375,1814292.375,61612.0
2025-02-17,Samsung Biologics,207940.KS,1823517.625,1823517.625,1791229.375,1821980.125,1821980.125,30120.0
2025-02-18,Samsung Biologics,207940.KS,1809679.75,1826592.75,1788154.25,1806604.75,1806604.75,35283.0
2025-02-19,Samsung Biologics,207940.KS,1788154.25,1815830.0,1768166.375,1777391.5,1777391.5,50609.0
2025-02-20,Samsung Biologics,207940.KS,1768166.375,1777391.5,1731265.5,1766628.75,1766628.75,51057.0
2025-02-21,Samsung Biologics,207940.KS,1748178.375,1783541.75,1743565.75,1778929.125,1778929.125,30277.0
2025-02-24,Samsung Biologics,207940.KS,1763553.75,1777391.5,1749715.875,1769703.875,1769703.875,23141.0
2025-02-25,Samsung Biologics,207940.KS,1755866.0,1848118.25,1752791.0,1811217.375,1811217.375,70784.0
2025-02-26,Samsung Biologics,207940.KS,1815830.0,1825055.125,1765091.25,1795842.0,1795842.0,37683.0
2025-02-27,Samsung Biologics,207940.KS,1792766.875,1801992.125,1769703.875,1782004.125,1782004.125,23490.0
2025-02-28,Samsung Biologics,207940.KS,1765091.25,1775854.0,1712815.0,1715890.125,1715890.125,65764.0
2025-03-04,Samsung Biologics,207940.KS,1712815.0,1760478.625,1706664.875,1722040.25,1722040.25,29127.0
2025-03-05,Samsung Biologics,207940.KS,1729727.875,1766628.75,1722040.25,1757403.625,1757403.625,33993.0
2025-03-06,Samsung Biologics,207940.KS,1763553.75,1763553.75,1731265.5,1737415.625,1737415.625,27899.0
2025-03-07,Samsung Biologics,207940.KS,1723577.75,1728190.375,1691289.5,1691289.5,1691289.5,32477.0
2025-03-10,Samsung Biologics,207940.KS,1671301.625,1682064.375,1632863.125,1665151.375,1665151.375,41594.0
2025-03-11,Samsung Biologics,207940.KS,1629788.125,1660538.875,1622100.375,1642088.375,1642088.375,30229.0
2025-03-12,Samsung Biologics,207940.KS,1637475.75,1669764.0,1629788.125,1659001.25,1659001.25,36345.0
2025-03-13,Samsung Biologics,207940.KS,1659001.25,1671301.625,1614412.75,1619025.375,1619025.375,71794.0
2025-03-14,Samsung Biologics,207940.KS,1619025.375,1620562.875,1586737.125,1615950.25,1615950.25,52310.0
2025-03-17,Samsung Biologics,207940.KS,1632863.125,1643625.875,1614412.75,1643625.875,1643625.875,35032.0
2025-03-18,Samsung Biologics,207940.KS,1655926.25,1672839.125,1640550.875,1666689.0,1666689.0,29028.0
2025-03-19,Samsung Biologics,207940.KS,1677451.75,1694364.625,1652851.125,1659001.25,1659001.25,25472.0
2025-03-20,Samsung Biologics,207940.KS,1671301.625,1675914.125,1635938.25,1648238.5,1648238.5,28459.0
2025-03-21,Samsung Biologics,207940.KS,1629788.125,1683601.875,1629788.125,1683601.875,1683601.875,58133.0
2025-03-24,Samsung Biologics,207940.KS,1668226.5,1674376.625,1651313.625,1657463.75,1657463.75,15373.0
2025-03-25,Samsung Biologics,207940.KS,1655926.25,1665151.375,1631325.625,1651313.625,1651313.625,28035.0
2025-03-26,Samsung Biologics,207940.KS,1655926.25,1660538.875,1625175.5,1648238.5,1648238.5,22953.0
2025-03-27,Samsung Biologics,207940.KS,1629788.125,1643625.875,1625175.5,1628250.5,1628250.5,14641.0
2025-03-28,Samsung Biologics,207940.KS,1634400.75,1635938.25,1600574.875,1612875.25,1612875.25,16504.0
2025-03-31,Samsung Biologics,207940.KS,1579049.375,1595962.25,1559061.5,1559061.5,1559061.5,36100.0
2025-04-01,Samsung Biologics,207940.KS,1575974.375,1642088.375,1569824.25,1626713.0,1626713.0,41121.0
2025-04-02,Samsung Biologics,207940.KS,1614412.75,1625175.5,1589812.125,1614412.75,1614412.75,33754.0
2025-04-03,Samsung Biologics,207940.KS,1591349.75,1732803.0,1591349.75,1711277.5,1711277.5,92055.0
2025-04-04,Samsung Biologics,207940.KS,1688214.5,1706664.875,1629788.125,1643625.875,1643625.875,66027.0
2025-04-07,Samsung Biologics,207940.KS,1560599.0,1575974.375,1542148.5,1549836.25,1549836.25,72897.0
2025-04-08,Samsung Biologics,207940.KS,1568286.625,1588274.625,1539073.5,1543686.125,1543686.125,91346.0
2025-04-09,Samsung Biologics,207940.KS,1534460.875,1549836.25,1517548.0,1525235.625,1525235.625,66433.0
2025-04-10,Samsung Biologics,207940.KS,1537536.0,1583662.0,1534460.875,1566749.125,1566749.125,113646.0
2025-04-11,Samsung Biologics,207940.KS,1546761.125,1611337.625,1542148.5,1606725.0,1606725.0,49174.0
2025-04-14,Samsung Biologics,207940.KS,1611337.625,1611337.625,1583662.0,1595962.25,1595962.25,31086.0
2025-04-15,Samsung Biologics,207940.KS,1591349.75,1603650.0,1568286.625,1589812.125,1589812.125,43346.0
2025-04-16,Samsung Biologics,207940.KS,1594424.75,1605187.5,1566749.125,1572899.25,1572899.25,27933.0
2025-04-17,Samsung Biologics,207940.KS,1580587.0,1635938.25,1577511.875,1628250.5,1628250.5,54033.0
2025-04-18,Samsung Biologics,207940.KS,1631325.625,1632863.125,1608262.625,1612875.25,1612875.25,18594.0
2025-04-21,Samsung Biologics,207940.KS,1619025.375,1659001.25,1609800.125,1648238.5,1648238.5,26033.0
2025-04-22,Samsung Biologics,207940.KS,1645163.5,1666689.0,1635938.25,1652851.125,1652851.125,42018.0
2025-04-23,Samsung Biologics,207940.KS,1665151.375,1666689.0,1608262.625,1639013.375,1639013.375,55727.0
2025-04-24,Samsung Biologics,207940.KS,1646701.0,1652851.125,1582124.5,1608262.625,1608262.625,79113.0
2025-04-25,Samsung Biologics,207940.KS,1609800.125,1614412.75,1582124.5,1591349.75,1591349.75,60864.0
2025-04-28,Samsung Biologics,207940.KS,1603650.0,1606725.0,1583662.0,1594424.75,1594424.75,37278.0
2025-04-29,Samsung Biologics,207940.KS,1600574.875,1622100.375,1591349.75,1619025.375,1619025.375,40720.0
2025-04-30,Samsung Biologics,207940.KS,1609800.125,1620562.875,1600574.875,1617487.75,1617487.75,35919.0
2025-05-02,Samsung Biologics,207940.KS,1603650.0,1669764.0,1602112.5,1668226.5,1668226.5,48109.0
2025-05-07,Samsung Biologics,207940.KS,1645163.5,1645163.5,1589812.125,1600574.875,1600574.875,77963.0
2025-05-08,Samsung Biologics,207940.KS,1609800.125,1622100.375,1592887.25,1592887.25,1592887.25,44163.0
2025-05-09,Samsung Biologics,207940.KS,1602112.5,1603650.0,1586737.125,1599037.375,1599037.375,24424.0
2025-05-12,Samsung Biologics,207940.KS,1600574.875,1602112.5,1520623.0,1523698.125,1523698.125,94148.0
2025-05-13,Samsung Biologics,207940.KS,1535998.375,1557523.875,1529848.25,1537536.0,1537536.0,60010.0
2025-05-14,Samsung Biologics,207940.KS,1531385.75,1559061.5,1520623.0,1545223.625,1545223.625,44175.0
