datetime,open,high,low,close,volume,adj_close,ticker,_is_daily,is_spike
2025-03-06 00:00:00,99000.0,99300.0,97300.0,98000.0,1778981.0,91552.6328125,000270,True,
2025-03-07 00:00:00,96700.0,97800.0,96100.0,96800.0,1138412.0,90431.578125,000270,True,
2025-03-10 00:00:00,95900.0,98400.0,95900.0,98000.0,1190280.0,91552.6328125,000270,True,
2025-03-11 00:00:00,96100.0,98500.0,96100.0,98400.0,1137146.0,91926.3203125,000270,True,
2025-03-12 00:00:00,98400.0,99400.0,97600.0,99100.0,1144714.0,92580.265625,000270,True,
2025-03-13 00:00:00,98600.0,101300.0,98300.0,100400.0,2279252.0,93794.734375,000270,True,
2025-03-14 00:00:00,100000.0,100600.0,99400.0,99500.0,1408638.0,92953.9453125,000270,True,
2025-03-17 00:00:00,99700.0,100100.0,98200.0,98800.0,1892886.0,92300.0,000270,True,
2025-03-18 00:00:00,93300.0,96400.0,93300.0,96400.0,2228720.0,96400.0,000270,True,
2025-03-19 00:00:00,96500.0,97200.0,95500.0,97100.0,1094424.0,97100.0,000270,True,
2025-03-20 00:00:00,96700.0,97000.0,95500.0,96000.0,1056834.0,96000.0,000270,True,
2025-03-21 00:00:00,95500.0,97400.0,95500.0,95700.0,2448199.0,95700.0,000270,True,
2025-03-24 00:00:00,95900.0,99500.0,95800.0,98700.0,1564435.0,98700.0,000270,True,
2025-03-25 00:00:00,102900.0,102900.0,100100.0,100800.0,1515074.0,100800.0,000270,True,
2025-03-26 00:00:00,102000.0,103000.0,101200.0,101400.0,1181983.0,101400.0,000270,True,
2025-03-27 00:00:00,99000.0,100000.0,97400.0,97900.0,1400285.0,97900.0,000270,True,
2025-03-28 00:00:00,95200.0,96500.0,94600.0,95300.0,1293885.0,95300.0,000270,True,
2025-03-31 00:00:00,93300.0,94100.0,91500.0,92300.0,1230700.0,92300.0,000270,True,
2025-04-01 00:00:00,92800.0,93700.0,92000.0,93200.0,656473.0,93200.0,000270,True,
2025-04-02 00:00:00,92400.0,93600.0,91800.0,92100.0,931914.0,92100.0,000270,True,
2025-04-03 00:00:00,89200.0,91400.0,88400.0,90800.0,1054819.0,90800.0,000270,True,
2025-04-04 00:00:00,89500.0,91800.0,88700.0,89700.0,947048.0,89700.0,000270,True,
2025-04-07 00:00:00,86100.0,87100.0,84100.0,84600.0,1066394.0,84600.0,000270,True,
2025-04-08 00:00:00,85500.0,86600.0,84200.0,84300.0,952615.0,84300.0,000270,True,
2025-04-09 00:00:00,83900.0,84200.0,82800.0,83800.0,1002947.0,83800.0,000270,True,
2025-04-10 00:00:00,89700.0,89800.0,87000.0,88200.0,1374506.0,88200.0,000270,True,
2025-04-11 00:00:00,86100.0,86200.0,81300.0,82000.0,2232779.0,82000.0,000270,True,
2025-04-14 00:00:00,82300.0,83800.0,81800.0,83000.0,797192.0,83000.0,000270,True,
2025-04-15 00:00:00,85700.0,86800.0,85000.0,85800.0,1128439.0,85800.0,000270,True,
2025-04-16 00:00:00,85400.0,86300.0,84600.0,84700.0,583287.0,84700.0,000270,True,
2025-04-17 00:00:00,84900.0,85550.0,84500.0,85000.0,430473.0,85000.0,000270,True,
2025-04-18 00:00:00,85300.0,87600.0,84600.0,87300.0,569432.0,87300.0,000270,True,
2025-04-21 00:00:00,87700.0,88500.0,87000.0,88000.0,416037.0,88000.0,000270,True,
2025-04-22 00:00:00,87600.0,88000.0,86600.0,86800.0,558552.0,86800.0,000270,True,
2025-04-23 00:00:00,88100.0,90700.0,87500.0,90000.0,1212681.0,90000.0,000270,True,
2025-04-24 00:00:00,90400.0,90800.0,88600.0,88800.0,908535.0,88800.0,000270,True,
2025-04-25 00:00:00,89500.0,89700.0,87500.0,88200.0,1356631.0,88200.0,000270,True,
2025-04-28 00:00:00,88500.0,89200.0,87700.0,88700.0,572742.0,88700.0,000270,True,
2025-04-29 00:00:00,90600.0,90900.0,89500.0,90600.0,808315.0,90600.0,000270,True,
2025-04-30 00:00:00,91000.0,91400.0,89600.0,90400.0,1023836.0,90400.0,000270,True,
2025-05-02 00:00:00,91000.0,91000.0,88600.0,89400.0,768903.0,89400.0,000270,True,
2025-05-07 00:00:00,90200.0,90400.0,87500.0,88100.0,1093539.0,88100.0,000270,True,
2025-05-08 00:00:00,88100.0,88700.0,87800.0,87800.0,1161546.0,87800.0,000270,True,
2025-05-09 00:00:00,89400.0,90700.0,89200.0,89300.0,967229.0,89300.0,000270,True,
2025-05-12 00:00:00,90200.0,92400.0,89800.0,92400.0,813230.0,92400.0,000270,True,
2025-05-13 00:00:00,94000.0,94800.0,92700.0,93700.0,1369914.0,93700.0,000270,True,
2025-05-14 00:00:00,93600.0,94000.0,91800.0,92400.0,878937.0,92400.0,000270,True,
2025-05-15 00:00:00,91900.0,92500.0,90900.0,91200.0,761239.0,91200.0,000270,True,
2025-05-16 00:00:00,91300.0,92300.0,91300.0,92000.0,500754.0,92000.0,000270,True,
2025-05-19 00:00:00,91300.0,91900.0,90800.0,91500.0,555859.0,91500.0,000270,True,
2025-05-20 00:00:00,92300.0,92800.0,90900.0,91200.0,710012.0,91200.0,000270,True,
2025-05-21 00:00:00,92700.0,92700.0,90900.0,91200.0,748573.0,91200.0,000270,True,
2025-05-22 00:00:00,90500.0,91100.0,88400.0,89200.0,1103198.0,89200.0,000270,True,
2025-05-23 00:00:00,89200.0,89500.0,86900.0,87100.0,879529.0,87100.0,000270,True,
2025-05-26 00:00:00,87000.0,88400.0,86200.0,88100.0,760388.0,88100.0,000270,True,
2025-05-27 00:00:00,87300.0,88500.0,87100.0,88200.0,607447.0,88200.0,000270,True,
2025-05-28 00:00:00,88500.0,90000.0,88500.0,89000.0,842967.0,89000.0,000270,True,
2025-05-29 00:00:00,90700.0,93700.0,90000.0,93200.0,1583303.0,93200.0,000270,True,
2025-05-30 00:00:00,91000.0,91200.0,89400.0,89400.0,1535385.0,89400.0,000270,True,
2025-06-02 00:00:00,88400.0,89600.0,88100.0,88400.0,663587.0,88400.0,000270,True,
2025-06-04 00:00:00,89200.0,90400.0,88600.0,89600.0,862750.0,89600.0,000270,True,
2025-06-05 00:00:00,89100.0,93500.0,89100.0,93100.0,1416289.0,93100.0,000270,True,
2025-06-09 00:00:00,94400.0,96200.0,93800.0,95300.0,1449046.0,95300.0,000270,True,
2025-06-10 00:00:00,96200.0,96400.0,94100.0,94500.0,1077370.0,94500.0,000270,True,
2025-06-11 00:00:00,95100.0,96900.0,95100.0,96900.0,992153.0,96900.0,000270,True,
2025-06-12 00:00:00,96900.0,99000.0,96800.0,98400.0,1768683.0,98400.0,000270,True,
2025-06-13 00:00:00,98000.0,98100.0,95600.0,97200.0,1506724.0,97200.0,000270,True,
2025-06-16 00:00:00,96500.0,97900.0,95100.0,97500.0,809768.0,97500.0,000270,True,
2025-06-17 00:00:00,98000.0,99800.0,97800.0,99600.0,1332802.0,99600.0,000270,True,
2025-06-18 00:00:00,98500.0,99400.0,97200.0,98900.0,1018716.0,98900.0,000270,True,
2025-06-19 00:00:00,99400.0,99800.0,97500.0,98200.0,691399.0,98200.0,000270,True,
2025-06-20 00:00:00,98000.0,98900.0,97200.0,98700.0,998377.0,98700.0,000270,True,
2025-06-23 00:00:00,97000.0,97000.0,94400.0,95900.0,867116.0,95900.0,000270,True,
2025-06-24 00:00:00,95700.0,98500.0,95700.0,96900.0,911752.0,96900.0,000270,True,
2025-06-25 00:00:00,97500.0,104500.0,97000.0,101100.0,2778238.0,101100.0,000270,True,
2025-06-26 00:00:00,100700.0,102500.0,98700.0,99100.0,1157512.0,99100.0,000270,True,
2025-06-27 00:00:00,99700.0,99700.0,97400.0,97700.0,574885.0,97700.0,000270,True,
2025-06-30 00:00:00,96900.0,98200.0,96600.0,96900.0,693015.0,96900.0,000270,True,
2025-07-01 00:00:00,97000.0,100500.0,97000.0,98700.0,1019849.0,98700.0,000270,True,
2025-07-02 00:00:00,100200.0,100700.0,98750.0,100000.0,1023366.0,100000.0,000270,True,
2025-07-03 00:00:00,100400.0,101500.0,99300.0,100100.0,774595.0,100100.0,000270,True,
2025-07-04 00:00:00,100500.0,101500.0,99100.0,99100.0,470300.0,99100.0,000270,True,
2025-07-07 00:00:00,98900.0,100000.0,98300.0,98600.0,430089.0,98600.0,000270,True,
2025-07-08 00:00:00,98600.0,99800.0,97500.0,99100.0,643120.0,99100.0,000270,True,
2025-07-09 00:00:00,98300.0,99800.0,97400.0,99600.0,1037777.0,99600.0,000270,True,
2025-07-10 00:00:00,99900.0,101200.0,99300.0,100100.0,1142761.0,100100.0,000270,True,
2025-07-11 00:00:00,100100.0,102100.0,99800.0,100800.0,1087429.0,100800.0,000270,True,
2025-07-14 00:00:00,100200.0,103300.0,99600.0,103000.0,1173952.0,103000.0,000270,True,
2025-07-15 00:00:00,102100.0,102300.0,99800.0,100000.0,1241921.0,100000.0,000270,True,
2025-07-16 00:00:00,99700.0,100500.0,99100.0,99500.0,668896.0,99500.0,000270,True,
2025-07-17 00:00:00,100000.0,100700.0,98500.0,100200.0,687922.0,100200.0,000270,True,
2025-07-18 00:00:00,100500.0,101400.0,99400.0,99800.0,586973.0,99800.0,000270,True,
2025-07-21 00:00:00,99700.0,100200.0,99100.0,99300.0,422784.0,99300.0,000270,True,
2025-07-22 00:00:00,99200.0,99700.0,97600.0,97800.0,646392.0,97800.0,000270,True,
2025-07-23 00:00:00,100800.0,106100.0,100500.0,106100.0,3318750.0,106100.0,000270,True,
2025-07-24 00:00:00,107200.0,109000.0,104000.0,105000.0,2027261.0,105000.0,000270,True,
2025-07-25 00:00:00,105000.0,107000.0,102400.0,104100.0,1395349.0,104100.0,000270,True,
2025-07-28 00:00:00,106300.0,107500.0,104500.0,105500.0,1045072.0,105500.0,000270,True,
2025-07-29 00:00:00,104300.0,106400.0,103500.0,105700.0,1196086.0,105700.0,000270,True,
2025-07-30 00:00:00,105000.0,112400.0,105000.0,110400.0,1917384.0,110400.0,000270,True,
2025-07-31 00:00:00,112700.0,113200.0,102300.0,102300.0,3132736.0,102300.0,000270,True,
2025-08-01 00:00:00,101300.0,104100.0,100800.0,100800.0,1374554.0,100800.0,000270,True,
2025-08-04 00:00:00,100700.0,103700.0,100500.0,102800.0,775610.0,102800.0,000270,True,
2025-08-05 00:00:00,103000.0,104200.0,101300.0,101400.0,891875.0,101400.0,000270,True,
2025-08-06 00:00:00,101300.0,102700.0,101200.0,101800.0,780400.0,101800.0,000270,True,
2025-08-07 00:00:00,103000.0,103300.0,101500.0,101800.0,649320.0,101800.0,000270,True,
2025-08-08 00:00:00,102300.0,102400.0,101400.0,101900.0,664464.0,101900.0,000270,True,
2025-08-11 00:00:00,101600.0,102750.0,101300.0,101600.0,536398.0,101600.0,000270,True,
2025-08-12 00:00:00,101100.0,103700.0,101000.0,101800.0,655429.0,101800.0,000270,True,
2025-08-13 00:00:00,102800.0,103300.0,102100.0,103200.0,534661.0,103200.0,000270,True,
2025-08-14 00:00:00,103600.0,104700.0,103100.0,103700.0,574716.0,103700.0,000270,True,
2025-08-18 00:00:00,102100.0,103400.0,102100.0,102200.0,539476.0,102200.0,000270,True,
2025-08-19 00:00:00,102500.0,104000.0,101900.0,104000.0,627551.0,104000.0,000270,True,
2025-08-20 00:00:00,104200.0,105500.0,103300.0,105100.0,713124.0,105100.0,000270,True,
2025-08-21 00:00:00,105700.0,105800.0,103900.0,103900.0,433907.0,103900.0,000270,True,
2025-08-22 00:00:00,104200.0,105500.0,104200.0,104800.0,553097.0,104800.0,000270,True,
2025-08-25 00:00:00,105000.0,105300.0,103200.0,104700.0,440278.0,104700.0,000270,True,
2025-08-26 00:00:00,104300.0,104600.0,103000.0,103000.0,606440.0,103000.0,000270,True,
2025-08-27 00:00:00,103100.0,104000.0,102900.0,103500.0,383772.0,103500.0,000270,True,
2025-08-28 00:00:00,104500.0,107200.0,103300.0,105700.0,974330.0,105700.0,000270,True,
2025-08-29 00:00:00,105900.0,107800.0,105500.0,105800.0,704357.0,105800.0,000270,True,
2025-09-01 00:00:00,106800.0,107900.0,106000.0,106500.0,496884.0,106500.0,000270,True,
2025-09-02 00:00:00,106200.0,107200.0,105750.0,107200.0,400273.0,107200.0,000270,True,
2025-09-03 00:00:00,106100.0,107800.0,106100.0,107000.0,544535.0,107000.0,000270,True,
2025-09-04 00:00:00,106000.0,107200.0,105800.0,107000.0,563510.0,107000.0,000270,True,
2025-09-05 00:00:00,106200.0,107000.0,106100.0,106600.0,442357.0,106600.0,000270,True,
2025-09-08 00:00:00,106100.0,106100.0,104100.0,104900.0,713309.0,104900.0,000270,True,
2025-09-09 00:00:00,105500.0,105900.0,104700.0,105500.0,599237.0,105500.0,000270,True,
2025-09-10 00:00:00,104900.0,107000.0,104900.0,106000.0,704159.0,106000.0,000270,True,
2025-09-11 00:00:00,105900.0,106800.0,105400.0,106600.0,1118881.0,106600.0,000270,True,
2025-09-12 00:00:00,106100.0,106600.0,105400.0,105900.0,906762.0,105900.0,000270,True,
2025-09-15 00:00:00,104800.0,105100.0,101300.0,101700.0,2334779.0,101700.0,000270,True,
2025-09-16 00:00:00,101700.0,101900.0,100500.0,101400.0,1317017.0,101400.0,000270,True,
2025-09-17 00:00:00,101200.0,101500.0,100500.0,101000.0,1005177.0,101000.0,000270,True,
2025-09-18 00:00:00,101500.0,102200.0,101100.0,102000.0,1143276.0,102000.0,000270,True,
2025-09-22 00:00:00,101500.0,102500.0,101200.0,101900.0,737975.0,101900.0,000270,True,
2025-09-23 00:00:00,101300.0,102900.0,101300.0,102800.0,597793.0,102800.0,000270,True,
2025-09-24 00:00:00,102900.0,103600.0,102500.0,103000.0,680285.0,103000.0,000270,True,
2025-09-25 00:00:00,103000.0,103000.0,101400.0,102000.0,775758.0,102000.0,000270,True,
2025-09-26 00:00:00,101200.0,101300.0,100200.0,100200.0,700206.0,100200.0,000270,True,
2025-09-29 00:00:00,100600.0,101200.0,100000.0,100700.0,639908.0,100700.0,000270,True,
2025-09-30 00:00:00,100200.0,101800.0,100200.0,100700.0,885167.0,100700.0,000270,True,
2025-10-01 00:00:00,100500.0,101500.0,100200.0,100600.0,580310.0,100600.0,000270,True,
2025-10-02 00:00:00,100700.0,105000.0,100700.0,104200.0,1580346.0,104200.0,000270,True,
2025-10-10 00:00:00,101100.0,102500.0,100600.0,100600.0,1354370.0,100600.0,000270,True,
2025-10-13 00:00:00,100900.0,101700.0,100100.0,101100.0,564201.0,101100.0,000270,True,
2025-10-14 00:00:00,100600.0,103900.0,100500.0,102500.0,971824.0,102500.0,000270,True,
2025-10-15 00:00:00,102100.0,103800.0,101800.0,103800.0,598957.0,103800.0,000270,True,
2025-10-16 00:00:00,109300.0,112100.0,108200.0,111300.0,2290270.0,111300.0,000270,True,
2025-10-17 00:00:00,110800.0,113400.0,110100.0,112100.0,1054766.0,112100.0,000270,True,
2025-10-20 00:00:00,117000.0,118000.0,111200.0,114500.0,1188885.0,114500.0,000270,True,
2025-10-21 00:00:00,115200.0,119800.0,115200.0,115800.0,1725109.0,115800.0,000270,True,
2025-10-22 00:00:00,118400.0,118600.0,115300.0,118100.0,1259947.0,118100.0,000270,True,
2025-10-23 00:00:00,116300.0,117500.0,114700.0,115000.0,1129493.0,115000.0,000270,True,
2025-10-24 00:00:00,115900.0,116200.0,113700.0,114900.0,738758.0,114900.0,000270,True,
2025-10-27 00:00:00,115400.0,117500.0,114800.0,114800.0,916818.0,114800.0,000270,True,
2025-10-28 00:00:00,114100.0,114200.0,112800.0,113600.0,872146.0,113600.0,000270,True,
2025-10-29 00:00:00,115300.0,116600.0,113100.0,115800.0,1165316.0,115800.0,000270,True,
2025-10-30 00:00:00,126100.0,126200.0,116100.0,116200.0,2737130.0,116200.0,000270,True,
2025-10-31 00:00:00,117000.0,122600.0,116000.0,119900.0,3039559.0,119900.0,000270,True,
2025-11-03 00:00:00,120700.0,121100.0,117500.0,117700.0,1371107.0,117700.0,000270,True,
2025-11-04 00:00:00,116600.0,119000.0,113500.0,114400.0,1179087.0,114400.0,000270,True,
2025-11-05 00:00:00,114400.0,114600.0,109400.0,111000.0,1290707.0,111000.0,000270,True,
2025-11-06 00:00:00,112500.0,113200.0,110250.0,112000.0,865031.0,112000.0,000270,True,
2025-11-07 00:00:00,110200.0,111600.0,108900.0,110100.0,536664.0,110100.0,000270,True,
2025-11-10 00:00:00,111500.0,114800.0,111400.0,113700.0,699593.0,113700.0,000270,True,
2025-11-11 00:00:00,114100.0,116000.0,113800.0,116000.0,959520.0,116000.0,000270,True,
2025-11-12 00:00:00,115700.0,119900.0,115300.0,118600.0,1238570.0,118600.0,000270,True,
2025-11-13 00:00:00,117200.0,118700.0,116700.0,118000.0,783292.0,118000.0,000270,True,
2025-11-14 00:00:00,116500.0,119500.0,115800.0,117000.0,667473.0,117000.0,000270,True,
2025-11-17 00:00:00,118100.0,118900.0,116800.0,117400.0,619912.0,117400.0,000270,True,
2025-11-18 00:00:00,116300.0,117300.0,114500.0,114500.0,514941.0,114500.0,000270,True,
2025-11-19 00:00:00,115700.0,116400.0,114100.0,114500.0,615044.0,114500.0,000270,True,
2025-11-20 00:00:00,115400.0,116200.0,113400.0,113400.0,651240.0,113400.0,000270,True,
2025-11-21 00:00:00,111900.0,114700.0,111500.0,114000.0,680023.0,114000.0,000270,True,
2025-11-24 00:00:00,114900.0,115000.0,111100.0,111100.0,1566600.0,111100.0,000270,True,
2025-11-25 00:00:00,112200.0,113200.0,111000.0,111200.0,632037.0,111200.0,000270,True,
2025-11-26 00:00:00,113200.0,113200.0,111600.0,113200.0,527546.0,113200.0,000270,True,
2025-11-27 00:00:00,113000.0,114000.0,112800.0,114000.0,477958.0,114000.0,000270,True,
2025-11-28 00:00:00,114000.0,115300.0,112900.0,114100.0,609629.0,114100.0,000270,True,
2025-12-01 00:00:00,113900.0,114400.0,111000.0,112300.0,690993.0,112300.0,000270,True,
2025-12-02 00:00:00,113200.0,117000.0,112900.0,117000.0,984373.0,117000.0,000270,True,
2025-12-03 00:00:00,117300.0,119200.0,116500.0,118600.0,1066553.0,118600.0,000270,True,
2025-12-04 00:00:00,119300.0,120900.0,117700.0,120300.0,1315070.0,120300.0,000270,True,
2025-12-05 00:00:00,118700.0,123800.0,118200.0,123600.0,2075345.0,123600.0,000270,True,
2025-12-08 00:00:00,125300.0,127250.0,123400.0,125600.0,1464750.0,125600.0,000270,True,
2025-12-09 00:00:00,124600.0,126100.0,123300.0,123800.0,966759.0,123800.0,000270,True,
2025-12-10 00:00:00,123800.0,124300.0,122000.0,123400.0,700984.0,123400.0,000270,True,
2025-12-11 00:00:00,124600.0,126400.0,122500.0,122900.0,1030322.0,122900.0,000270,True,
2025-12-12 00:00:00,123400.0,125800.0,123100.0,125800.0,684563.0,125800.0,000270,True,
2025-12-15 00:00:00,124900.0,125300.0,123600.0,124000.0,654771.0,124000.0,000270,True,
2025-12-16 00:00:00,124300.0,125400.0,120200.0,120800.0,971830.0,120800.0,000270,True,
2025-12-17 00:00:00,121900.0,121900.0,120200.0,121500.0,811670.0,121500.0,000270,True,
2025-12-18 00:00:00,119800.0,121200.0,119100.0,120400.0,658756.0,120400.0,000270,True,
2025-12-19 00:00:00,121200.0,121900.0,118200.0,121000.0,1103568.0,121000.0,000270,True,
2025-12-22 00:00:00,121700.0,121800.0,119500.0,121100.0,532952.0,121100.0,000270,True,
2025-12-23 00:00:00,121400.0,121900.0,119800.0,120200.0,398278.0,120200.0,000270,True,
2025-12-24 00:00:00,120300.0,122500.0,120000.0,121000.0,423315.0,121000.0,000270,True,
2025-12-26 00:00:00,121300.0,121700.0,119100.0,119800.0,425261.0,119800.0,000270,True,
2025-12-29 00:00:00,118600.0,121200.0,118300.0,121100.0,425379.0,121100.0,000270,True,
2025-12-30 00:00:00,119800.0,121800.0,119500.0,121800.0,435122.0,121800.0,000270,True,
2026-04-22 09:05:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 09:10:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 09:15:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 09:20:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 09:25:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 09:30:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 11:35:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 11:40:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 11:45:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 11:50:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 11:55:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 12:00:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 15:05:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 15:10:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 15:15:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 15:20:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 15:25:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2026-04-22 15:30:00,160000.0,160000.0,160000.0,160000.0,0.0,,000270,,
2025-01-02 00:00:00,170500.0,172200.0,170000.0,171200.0,2102175.0,169115.296875,000660,True,
2025-01-03 00:00:00,174500.0,182700.0,173100.0,181900.0,4233446.0,179685.015625,000660,True,
2025-01-06 00:00:00,184400.0,199800.0,184400.0,199800.0,7320382.0,197367.046875,000660,True,
2025-01-07 00:00:00,205000.0,206500.0,194800.0,195000.0,6075445.0,192625.5,000660,True,
2025-01-08 00:00:00,193100.0,198100.0,191000.0,194700.0,4275792.0,192329.140625,000660,True,
2025-01-09 00:00:00,201000.0,206000.0,199800.0,205000.0,6692254.0,202503.734375,000660,True,
2025-01-10 00:00:00,208000.0,212500.0,202500.0,203500.0,6149475.0,201022.0,000660,True,
2025-01-13 00:00:00,203000.0,203000.0,193900.0,194300.0,4767294.0,191934.03125,000660,True,
2025-01-14 00:00:00,194300.0,197900.0,193600.0,195000.0,3019149.0,192625.5,000660,True,
2025-01-15 00:00:00,198000.0,201000.0,197700.0,198200.0,3620460.0,195786.515625,000660,True,
2025-01-16 00:00:00,208500.0,210000.0,206500.0,210000.0,6029645.0,207442.84375,000660,True,
2025-01-17 00:00:00,209500.0,217500.0,209000.0,214500.0,5041329.0,211888.046875,000660,True,
2025-01-20 00:00:00,219000.0,219000.0,210500.0,212000.0,3036234.0,209418.5,000660,True,
2025-01-21 00:00:00,216500.0,220000.0,214000.0,218000.0,3323212.0,215345.421875,000660,True,
2025-01-22 00:00:00,221500.0,227000.0,217000.0,225500.0,5901740.0,222754.09375,000660,True,
2025-01-23 00:00:00,221000.0,225500.0,215000.0,219500.0,5994781.0,216827.15625,000660,True,
2025-01-24 00:00:00,220500.0,227000.0,217500.0,221000.0,3771572.0,218308.90625,000660,True,
2025-01-31 00:00:00,197000.0,204500.0,194800.0,199200.0,11871995.0,196774.359375,000660,True,
2025-02-03 00:00:00,191500.0,193200.0,186900.0,190900.0,7926444.0,188575.421875,000660,True,
2025-02-04 00:00:00,192900.0,194300.0,190100.0,191100.0,5851146.0,188772.984375,000660,True,
2025-02-05 00:00:00,191900.0,199400.0,191900.0,198800.0,4245118.0,196379.234375,000660,True,
2025-02-06 00:00:00,202000.0,205000.0,200500.0,203500.0,4032622.0,201022.0,000660,True,
2025-02-07 00:00:00,205000.0,206000.0,200500.0,203000.0,2206293.0,200528.078125,000660,True,
